date,logging,oil_gas_extraction,mining_ex_oil_gas,support_mining,utilities,construction,wood_products,nonmetallic_minerals,primary_metals,fabricated_metals,machinery,computer_electronic,electrical_equipment,motor_vehicles,furniture,misc_durable_mfg,food_misc_nondurable,textiles,apparel,paper_products,printing,petroleum_coal,chemicals,plastics_rubber,wholesale_trade,auto_dealers,food_bev_stores,general_merch,other_retail,air_transport,rail_transport,water_transport,truck_transport,transit_ground,pipeline_transport,other_transport_support,warehousing,publishing,motion_picture,broadcasting_telecom,data_processing,credit_intermediation,securities,insurance,funds_trusts,housing,other_real_estate,rental_leasing,legal_services,computer_systems_design,misc_professional,management_companies,admin_support,waste_management,education,ambulatory_health,hospitals,nursing_care,social_assistance,arts_sports,amusements,accommodation,food_services,other_services
2007-06-01,62,145.3,224.6,293.5,554.5,7687,520.7,503.4,456.2,1568.3,1192,1265.8,429.8,1712.4,532.1,641.7,1722.1000000000001,328.79999999999995,214.6,458.5,622.9,114.8,861.6,757.8,5956.1,1911.8,2906,3061.4,7599.500000000002,491.9,197.1,65.8,1445.1,412.1,39.7,1204.6999999999998,668.5,919,384.7,1391.4,342.9000000000001,19.8,846.1999999999999,2394.5,53.2,1503,1503,640.4,1195.8,1378.3,15641.900000000001,1908.4,8090,355.7,2930.1,5490.4,4483.7,2963.3,2792.1,535.4,1433,1860.7,9584.2,5501
2007-07-01,59.6,146.5,224.6,297,555,7660,521.7,501.9,456.5,1565.1,1190.8,1263.7,429.7,1707.3,529.9,640.8,1728.3,324.8,214.4,456.6,621.6,112.8,861,754.9,5962.2,1909,2906.8,3066.6,7600.800000000001,492.3,197.6,66.8,1437.8,419.8,39.7,1204.5,669.4,918.3,381.1,1391,346.60000000000036,19.3,848,2397.9,53.2,1502.8,1502.8,638.9,1187,1388.8,15587.2,1914.8,8073.1,355,2928.9,5508.7,4492.9,2961.9,2802.5,529.4,1431.6,1862.2,9593.4,5500
2007-08-01,58.6,147,224.8,297.9,555.7,7610,514.4,495.5,453.8,1559.6,1186.6,1259.3,429.3,1707.6,526.4,639,1716.3999999999999,321.4,211.5,455.2,615.6,113.4,862.9,753,5961.4,1910.2,2913,3059.4,7601.4,493.7,198.2,67,1431.9,421.9,39.9,1202.9,668.5,916.8,379.3,1387.5,344.39999999999964,19.6,851,2398.1,53.8,1500.9,1500.9,637.5,1176,1395.5,15657.5,1923.2,8054.6,355.2,2942.7,5530.7,4499.9,2968,2809.7,529.7,1432.2,1855.3,9602.1,5496
2007-09-01,58.4,147.2,224.3,297.6,555.1,7577,506.6,495.4,450.7,1559.5,1183.8,1254.4,429.3,1704.9,522.8,637.9,1708.8000000000002,318.8,210.6,454.2,618.5,113.8,863.1,750.7,5962.7,1909.8,2919.1,3080.2,7583.600000000001,495.2,197.9,66.8,1433.4,428.6,39.8,1208.9,675.4,912.6,384.5,1389.1,344.8000000000002,19.5,855.2,2400.7,53,1499.6,1499.6,637.3,1168.6,1398.5,15634.900000000001,1931.9,8004.7,354.8,2955.8,5547.8,4509.5,2975.2,2817.6,537.0999999999999,1437.4,1866.4,9620.4,5493
2007-10-01,58,149.3,224.2,297,555.9,7565,503.5,494,449.5,1559.3,1182.3,1250.5,429.4,1693.8,519,637.9,1716.2,318.20000000000005,209.9,454.1,616.8,114,857.3,750.3,5970,1907.5,2920.2,3091.4,7566.699999999999,495.6,196.5,66.9,1427.4,427.1,40,1207.7,680.2,914.9,379.8,1388.1,345.1999999999996,19.5,853.5,2400.2,54.3,1498,1498,637.9,1175.9,1413.1,15705.999999999998,1938.1,8018.7,352.5,2970.6,5567.5,4514.8,2976.9,2818.8,539.6,1443.6,1878.6,9636.9,5494
2007-11-01,58.8,151.9,223.3,300.3,555.3,7523,499.4,492.6,450.1,1558.9,1182.5,1251.7,430.1,1695.4,518.2,637.8,1716.8999999999999,318.3,209.6,452.5,616.5,114.3,856.7,748.7,5970.6,1907.4,2929.2,3092.2,7621.000000000001,497.2,196.2,67.2,1423.1,423.8,40.3,1210.3,680.5,913.9,379.5,1388,343.5999999999999,19.6,855.1,2402.2,54.3,1492.7,1492.7,637.4,1173.2,1422.6,15641.199999999999,1944,7991,357.5,2967.8,5573.4,4521.9,2979.9,2832.4,543.1,1445,1888.8,9658.2,5507
2007-12-01,59.2,153.5,222.6,304.1,557.1,7490,497.9,488.9,450.7,1557.3,1183.6,1250.2,428.3,1688.2,513.6,640.9,1723.8,315.9,208.5,453.7,613.9,114.5,857.6,750.8,5970.4,1905.4,2931.2,3110.1,7598.000000000002,499.5,195.4,66.9,1419.2,424.1,40.4,1210.4,680.1,913.6,381.5,1388.3999999999999,342.5000000000002,19.7,854.5,2406.5,54.1,1491.8,1491.8,634.3,1173.6,1433.5,15609.900000000001,1955.1,7984.6,358.8,2976.8,5587,4532.4,2983.8,2844.2,547.5,1445.3,1884.1,9673,5515
2008-01-01,58.8,154.8,224.1,307.8,556.8,7476,492.8,489,451.3,1557,1188,1250.6,426.9,1680.3,510.9,639.1,1724,313.29999999999995,206.7,452.5,614.1,115.8,856.3,748.7,5966.3,1908.6,2937.2,3112.3,7567.4000000000005,501.2,195.8,67.1,1417.3,425.6,40.2,1211.5,679.1,914.5,379.7,1388.6999999999998,343.10000000000014,19.8,857.5,2405.2,53.8,1492.5,1492.5,636.5,1159.6,1425.2,15190.2,1950.9,7967.2,359.3,2986,5606.5,4539.7,2990.8,2853,545.1,1448.5,1886.7,9662,5520
2008-02-01,58.3,155,222.8,311.1,556.1,7453,487.4,486.7,451.6,1557.4,1189.8,1247,427.6,1677.9,505.9,636.6,1723.6,312.4,205.2,450.5,608.2,116.4,856.1,749.2,5956.2,1899.5,2941.6,3104.4,7545.1,504.8,195.5,65.5,1413.3,427.7,40.5,1213.9,680.4,912.9,377.6,1384.6,343.9000000000001,20.1,863.0999999999999,2404.3,53.2,1490.7,1490.7,632.4,1163.1,1431.5,15202.400000000001,1954.1,7922.2,357.4,2994.9,5616.7,4551.8,2996.6,2858.6,543.8,1451.7,1888.4,9658.8,5532
2008-03-01,58,156.2,222.8,316.9,556.8,7406,481.3,481.8,451.2,1558,1195.5,1248.2,428.4,1655.2,501.1,636.1,1720.8,311.1,203.8,450.1,608,116.6,854.7,747.4,5946.2,1895.4,2943.1,3112.3,7529.0999999999995,503.3,195.4,65.1,1415.4,427.7,40.7,1212.7,682.1,910.8,383.6,1384.3,342.3000000000002,20.2,865.6999999999999,2408.7,54.2,1491,1491,632.1,1162.9,1433.2,15239.899999999998,1955.2,7879.2,358.7,3004.1,5630.3,4563.8,3001.3,2869.1,542.5,1450.5,1889.7,9647.9,5539
2008-04-01,58.6,154,221.8,320.1,556.9,7327,476.9,477.2,450.2,1548.1,1196.5,1246.1,429.1,1636.5,494.2,632.4,1718.8999999999999,307.79999999999995,202.5,451.2,606.6,116.2,854.7,744.4,5925,1883.6,2935.8,3090.8,7486.499999999999,500.2,196.1,66.6,1412.5,432.5,40.8,1214.1,684,910.2,379.6,1382.5,340.7000000000003,20.5,868.7,2411.1,54.9,1488.7,1488.7,626.1,1160.6,1440.7,15387.7,1955.5,7860.1,358.4,3019,5649.8,4572.7,3008.9,2878.1,543.3,1445.7,1889.6,9632.4,5540
2008-05-01,57.6,158.8,227,320.3,556.8,7274,469.1,471.9,448.4,1546.8,1197.9,1242.6,429.8,1644.1,488.5,630.2,1715.4,304.9,201.1,450.2,602.2,117.3,852.9,741.7,5912.1,1878.5,2932.1,3061.6,7461.799999999999,497.2,196,66.9,1406.9,430.4,41.6,1213.2,683,906.7,376.9,1384.5,339.89999999999986,20.5,867.1,2411.8,54,1491.1,1491.1,624.1,1162,1444.5,15352.5,1956.7,7807,357.6,3021.6,5660.4,4588,3010.9,2884.9,543.9,1440.1,1885.9,9627.8,5532
2008-06-01,55.2,159.9,226.7,325.7,557.8,7213,462.7,467.4,446.6,1538,1196.7,1237.7,429,1643.1,484.2,626.4,1711.9,297.9,200.4,448.2,595.4,117.6,851.6,739.1,5899.7,1862.6,2930,3075.3,7442.0999999999995,493.8,194.5,68.1,1395.5,434.1,42.3,1213.2,681.1,902.9,377,1382.6999999999998,338.39999999999986,20.4,870,2406.4,53.9,1495.8,1495.8,619.4,1180.4,1445.3,15428.3,1963.9,7750.6,356.3,3055.7,5677.6,4592.9,3013.8,2892.4,544.6,1434.7,1880.4,9622.2,5525
2008-07-01,55.2,161.6,226.8,326.1,559.9,7160,457.3,462.8,443.5,1528.2,1197.3,1234.6,428.1,1620.8,478.5,626,1705,295.20000000000005,200.5,447.1,591.9,118.5,848.4,735,5878.3,1843.7,2929.2,3083.4,7413.9,490.7,196,69.4,1390.1,435,42.4,1214.4,679.4,898.5,371.3,1380.7,336.4999999999998,20.4,864.1,2411.9,54.5,1487.8,1487.8,618.9,1175.2,1455,15345.8,1956.9,7712.1,355.3,3070.2,5696,4606.5,3013.5,2896.8,537.5,1427.9,1869.6,9628.3,5522
2008-08-01,55.1,163.3,228.9,332.6,558.7,7114,451.3,460.4,440,1528.4,1192.4,1234.7,425.1,1588,471.1,628.2,1704.8,294.9,201.6,444.2,590.8,118.2,845,728.2,5857.3,1822.4,2917.6,3066.7,7402.5999999999995,485.4,195.2,68.1,1385.2,436.7,42.1,1211.1,676.6,893.8,365.8,1377,335.39999999999975,20.4,869.3000000000001,2407.3,54.3,1487.8,1487.8,613.5,1160.8,1455.9,15344.300000000001,1965.8,7649.9,356,3093.5,5702.7,4615.5,3018,2909.5,537.3,1426,1862.4,9604.9,5512
2008-09-01,55.5,164.4,228.1,336,559.2,7044,445,455.4,439.2,1517,1186.3,1232.6,421.7,1573.1,465,627.4,1703.3,293,198.6,440.1,587.7,118,841.2,721.9,5845.8,1806.6,2915.7,3057.9,7363.300000000001,481.8,194.2,68,1372.3,428.3,42.5,1203.9,673.8,890,363.6,1374,334.4000000000002,20.5,860.0999999999999,2401.6,54.2,1477.9,1477.9,611.4,1148.2,1447.9,15264.9,1957.8,7595.6,354.9,3069.6,5711.7,4618.8,3018.9,2923.8,529.4,1422.3,1854.7,9572.7,5512
2008-10-01,55.6,164.3,228.7,332.4,561.5,6967,435.2,453.9,435.2,1503.8,1181.3,1224.9,419.5,1530.3,455.5,626.1,1702.2,289.79999999999995,193.4,438,581.7,117.8,838.3,711.2,5808.3,1776.5,2916.8,3043.9,7344.699999999999,478.9,196,67.7,1367.5,429,42.3,1197,671.6,886,363.9,1366.5,334.5999999999999,19.7,854.7,2405.4,53.9,1474.3,1474.3,601.8,1156.4,1460.4,15233.199999999999,1960.6,7492.2,355.7,3056,5717.3,4625.5,3026.3,2933,530,1422.6,1852.1,9547.2,5516
2008-11-01,55.7,165.3,227.1,328.2,562.7,6813,423.8,444.1,426.6,1486.2,1168.3,1215.9,415.3,1536.7,445.5,621.9,1710.7,283,189.4,435,575.5,117.4,834.5,696.3,5770.7,1742.5,2915.1,3037.1,7258.4,477,195.5,66.6,1351.5,428.2,42.3,1181.2,666.8,876.3,360.2,1361.3,333.2000000000004,19.7,853.9,2398.4,53.6,1468,1468,594.9,1153.4,1459.6,14989.999999999998,1956.6,7340.9,355.5,3060.7,5730.1,4631,3037.2,2937.7,530.0999999999999,1419.4,1836,9514.2,5476
2008-12-01,54.6,167.1,224.8,323.4,563,6701,410.7,434.3,417.7,1458.9,1159.1,1205.4,410.1,1508.9,435.1,615.9,1696.1,277.20000000000005,183.9,432.1,567,117.4,828.6,683.3,5730.1,1713.4,2910.1,3034.2,7189.8,473.1,194.4,63.9,1342.7,428.5,42.6,1174.6999999999998,662.3,870.8,355.2,1354,331.0000000000002,19.6,853.6,2389.1,53.3,1463.3,1463.3,590.8,1155.2,1455.8,14797,1948.5,7262,354,3068.5,5736.2,4636.6,3048.1,2948.8,532.5,1417.5,1821.9,9484.2,5446
2009-01-01,53.8,165.1,222.6,318.7,563.4,6567,395.3,425.3,405.7,1426.9,1132.5,1194.1,404.3,1408.6,424.3,605.6,1690.6,271.2,177.2,424.9,558.6,116.7,824.1,665.5,5697.3,1695.1,2910.3,3029.2,7129.199999999998,469.6,195.2,64.2,1316.7,428,42.1,1180.5,662.2,855,357,1348.6999999999998,330.29999999999995,19.4,841.9000000000001,2386,52.3,1452.4,1452.4,581.4,1138.1,1437.6,14292.3,1955.6,7154.4,356.2,3101.3,5747.3,4636.9,3053.7,2955.2,535,1415.4,1809.1,9462.3,5430
2009-02-01,54.1,164.4,219.5,309.8,563.6,6446,372.7,414.8,391.2,1400.1,1105.2,1175.8,397.1,1424.1,412.2,597,1679.8,264.4,177.2,418.3,549.7,116.4,819.6,655.6,5650.1,1680.5,2901.8,3015.8,7082.499999999999,468.4,192.7,66,1310.9,429.7,42,1169.9,654.9,846.4,361,1342.3000000000002,328.29999999999995,19.4,832.9,2382,51.4,1441.1,1441.1,574,1133.1,1434.4,14161.5,1949.9,7009.4,352.5,3088.8,5760.2,4637.4,3062.2,2959.7,528.9,1418.6,1797.8,9448.1,5411
2009-03-01,50.5,162.6,215.8,298.2,563.3,6291,375,405.1,382.4,1368.7,1077.4,1164.6,388.2,1407.2,402.1,593.9,1672,256.8,174.6,414.9,540.7,115.7,813.9,642.4,5607.8,1660.7,2901.4,3029.4,7002.799999999999,466.7,190.2,65,1294.9,429.9,41.9,1159.1,653.3,838.8,361.1,1336.1,328.0000000000002,19.3,826.4,2379.4,50.9,1433.4,1433.4,563.4,1131.4,1423.6,14104,1945,6914.8,350.3,3082.8,5762.5,4635.2,3067.2,2965.8,526.5,1403.7,1777.8,9419.4,5383
2009-04-01,49.6,160.8,212.8,287.1,561,6154,367.9,402.9,369.3,1340.3,1049.9,1148.5,377.8,1371.9,394.9,592.3,1676.8,252.6,170.1,410.6,532.8,115.5,809.9,632.7,5562.4,1647.3,2895.1,3025.7,6962.500000000001,460,188.2,64.6,1275.5,425.4,42.2,1151.6,647.8,829.5,355,1320.8,326.69999999999993,19.1,816,2377,50.6,1420,1420,556.2,1127.1,1427.1,14144.8,1931.4,6822.4,350.9,3072.5,5774.8,4633.6,3068.6,2969.7,521.9000000000001,1383.7,1762.4,9387.7,5372
2009-05-01,49.3,160.5,209.7,274.1,559.8,6100,360.2,396.4,359.5,1316.6,1029.8,1131.6,373.5,1332.7,387.4,589.2,1673.8000000000002,250.10000000000002,170,406.8,527,115.8,806.5,623.2,5536.4,1639.8,2895.7,3027.2,6952.200000000002,461.3,185,63.5,1268,431,42.2,1142.8000000000002,643.6,819.2,347,1315.4,325.39999999999986,18.9,811.6,2372.4,50.6,1411.8,1411.8,551.4,1125.1,1418.9,14093,1922.5,6820.8,349.7,3082.6,5795,4637.8,3075,2990.7,528,1390.6,1761.6,9425.9,5368
2009-06-01,49.6,160.6,207.1,269.1,560.4,6010,355.2,391.6,349.6,1295.7,1013.8,1117.2,372,1307.9,380.5,585.7,1670.3999999999999,247,164.2,405.5,520.3,115.7,803.4,617.3,5512.6,1634,2901.1,3023.3,6943.3,459.7,181.9,62.4,1262.1,439.4,42.1,1130.1,642.1,812,351.4,1304.8,326.79999999999984,18.8,806.6999999999999,2372,50.1,1410.8,1410.8,546.6,1138.7,1418,14086.3,1914.5,6760.2,349.4,3099,5813.8,4640.5,3079.3,2986.7,525,1366.6,1751.1,9433.3,5371
2009-07-01,49.3,159.6,205.3,263.8,558.7,5932,352.4,390.3,348,1279.7,1004,1109.4,366.3,1327.3,375.5,578.9,1668.3000000000002,243.39999999999998,166.6,404,513.8,115.7,799.1,610.8,5488,1630.3,2892.9,3009.7,6913.9000000000005,460.4,182,62,1256.1,429.5,41.9,1126.8,639.5,805.3,350.2,1297.5,325.0000000000001,18.7,801.6,2368.8,49.3,1412.7,1412.7,543.5,1134,1428.8,14061.2,1911.2,6757.3,349.4,3086.7,5821.4,4644.6,3087.2,2991.6,525.3,1374.7,1746.9,9431,5368
2009-08-01,49.9,158,202.7,258,558.1,5855,350.8,389.2,349.8,1272.7,998.7,1099.7,364.5,1325,370.9,578,1672.1999999999998,244,165.7,401.9,510,116,794.2,609,5470.9,1631.7,2889.3,3012.1,6905.6,461.5,181.8,62.4,1252.1,426.4,42.5,1124,637.1,797.8,351.7,1290.3,327.2000000000003,18.8,800.6,2362.6,49,1409.3,1409.3,540.3,1123.8,1427.2,14083,1921.3,6750.9,349.7,3093.4,5832.3,4645.5,3094.4,3010.2,524.7,1377.4,1745.7,9398,5359
2009-09-01,50.6,157.7,202.4,256.7,558.5,5787,351.7,386.2,347.8,1265.7,994,1096.3,364.6,1323.3,366.8,575.4,1672.4,243.7,163.6,401.9,508.8,115.8,793,608.6,5454.3,1627.1,2882.7,3004.1,6892.699999999999,461.8,181,62.7,1252.8,423.3,43.6,1120.6,633.7,797,360.7,1286.1999999999998,325.10000000000014,18.7,801.5,2364.4,48.9,1412.5,1412.5,534.9,1110.3,1422.1,14071.6,1909.4,6770.3,352.3,3077.3,5846.8,4649.6,3095.6,3026.1,528.7,1408.2,1749.1,9367.6,5353
2009-10-01,49.5,157.4,199.9,254.1,559.3,5716,350.3,378.9,346.6,1261.4,985.7,1090.9,359.8,1320.8,365.1,572.9,1671,242.3,161.2,399.5,504.5,114.9,793.8,607.5,5434.6,1623.9,2875.8,2992.4,6866.1,462.8,179.6,62.6,1246.9,424.4,43.9,1114.1,629.5,791.2,364.9,1284.2,323.6999999999998,18.7,800.3,2359.2,49,1410.5,1410.5,530.6,1111.9,1437.8,14173.300000000001,1908.4,6798.1,353.5,3087.9,5853.2,4657.9,3103.7,3028,526.1,1377.9,1747.1,9344,5334
2009-11-01,49,156.9,200.3,257.3,557.7,5696,347.5,376.6,346.6,1261.1,980.6,1088.4,357.2,1313.1,366.9,571.2,1667.7,242.5,158.6,398.2,499.5,115,797.2,610.7,5424,1616.9,2869.4,2998.8,6855.3,461.1,178.6,62.5,1246.8,426.8,43.6,1110.6,628.3,789.1,365.3,1275.2,322.39999999999986,18.6,800.6,2362.5,48.8,1418,1418,524,1111.7,1440,14175.3,1907.6,6859.4,353.9,3095.7,5872.6,4660.1,3105.5,3033.6,523.5,1380,1749.4,9333.5,5324
2009-12-01,48.7,155.3,199.9,259.2,556,5654,345.7,376.1,347.2,1258.6,976.6,1083.5,354.4,1313.6,363.1,569.5,1663.7,241.39999999999998,160.1,396.9,497.4,111.5,794.3,611.2,5410.2,1620.3,2861.1,2971.3,6856.4000000000005,460.6,178.7,62.5,1240.7,424.7,42.7,1069.8,628.7,789.1,363.5,1268.3000000000002,324.10000000000014,18.6,804.5,2360.7,48.7,1410.5,1410.5,522.4,1113.4,1433,14129.6,1908,6871.9,350.8,3107.4,5892.2,4662.3,3102.4,3037.6,519.5,1371.4,1748.7,9304.5,5320
2010-01-01,48.1,156.5,199.5,262.3,556.1,5580,341.9,371.6,347.3,1259.1,974.2,1081.8,354.1,1318.3,360.3,567.3,1657.5,239.89999999999998,160.8,396.8,494.8,113.5,792.5,615.1,5389.2,1616.7,2878.6,2994.6,6868.899999999998,462.1,177.9,62.5,1238.2,425.4,43.3,1090.4,629.2,787.4,366.5,1262.3000000000002,322.79999999999995,18.6,801.4000000000001,2360.1,48.3,1408.1,1408.1,521.5,1102.5,1428,13795.5,1909.2,6902.3,350.4,3114.3,5905.4,4671.6,3100.7,3037,517.3,1367.6,1748.3,9298.6,5325
2010-02-01,49.5,156.4,200.3,267.5,554.9,5500,339.2,371.1,350.8,1255.4,975.7,1080.7,354.6,1316.1,360.4,567,1659.2,239.3,160.8,397.2,494,113.4,789.2,615.3,5379.1,1615.8,2865.1,3003.1,6873.799999999999,463.8,178.2,60,1236.4,423.6,43.4,1095.1000000000001,628.9,782.1,377.7,1253.5,323.7000000000004,18.6,799.7,2356.6,48.5,1407.5,1407.5,518.6,1105.9,1431.4,13857.7,1914.4,6915,350.4,3114.7,5913.8,4671.8,3103.8,3038.4,522.1,1363.8,1746.9,9294.2,5317
2010-03-01,50.3,156.7,201.1,273.1,554.4,5537,341.1,369.2,354.4,1260.7,980.2,1081.2,355.7,1314.8,357.8,567.1,1659.6,238,158.9,395,489.3,113,786.3,617,5379.1,1618.4,2864.5,3020.3,6889.000000000001,462.2,178.8,62.3,1234.7,430.1,42.5,1096.5,633.7,782.5,366.2,1247.9,322.4000000000002,18.6,798.1,2351.2,47.8,1400.5,1400.5,518.4,1109.1,1423.1,13919.8,1917.8,6912.8,351.9,3133,5937.2,4670.7,3112,3043.2,516.6,1366.6,1748.2,9311.7,5328
2010-04-01,51,157.6,201,277.3,554,5553,343.4,371.3,357.6,1268.8,985.7,1078.3,357.6,1323.1,359.5,566.8,1658.3,238.8,156.8,396,489.7,114.4,786,622.7,5379.6,1625,2867.2,3011,6885.0999999999985,461.2,179.4,61.9,1238.9,428.6,42.4,1099.4,635.3,781,370.6,1239.5,322.9000000000002,18.5,802.5,2348.1,48.8,1403.9,1403.9,518,1108.6,1439.4,14169,1923.6,6976.7,352.9,3132.8,5942.4,4674.9,3116.6,3039.8,529,1375,1752,9322.8,5335
2010-05-01,50.9,158.7,201.9,284.7,553.6,5520,345.9,373.2,360.6,1273.3,990.4,1079.1,358.6,1332.8,358.3,566.3,1663,239.39999999999998,156.1,396.6,490.1,113.8,788.1,625.1,5374.5,1630.3,2865.5,3026.4,6874.300000000001,459.8,180.5,62.5,1243.4,428.1,41.9,1104.6,637.5,781.2,370.3,1234.4,322.0999999999999,18.3,802.3000000000001,2344.7,48.8,1397,1397,517,1109.8,1440,14199.2,1926.8,7028.8,356.8,3143.6,5956.3,4672.3,3118.7,3043.2,536.8,1378.7,1755.1,9340.9,5328
2010-06-01,50.7,158.1,202.5,290.2,552.1,5516,350.3,372.5,363.9,1278.6,996.7,1078.4,359.3,1333,359.9,563.8,1664,239.60000000000002,156.1,395.3,489.4,114.5,786.4,627.3,5377.8,1629.1,2863.1,3044.2,6862.999999999999,458,182.3,63.3,1245.5,433.4,41.9,1109.9,640.9,778.7,368.8,1232,321.4999999999998,18.1,802.1,2338.7,49.4,1391.2,1391.2,518.4,1123.5,1442.4,14349.1,1934,7067.7,358,3160,5965.8,4677.8,3120.6,3039.4,535.6,1384.9,1760.7,9352.7,5313
2010-07-01,50.7,158.4,204,295.5,551.1,5508,344.6,370.3,366.5,1287.8,1001.5,1079.9,360,1336.5,356.8,564.7,1667,239.9,156.7,394,488.8,114.6,786,630.4,5380.4,1625.2,2862.6,3061.1,6853.299999999999,456.7,184.1,62.6,1251.3,445.6,42.1,1113.2,637,777.4,373.3,1229.6999999999998,322.5999999999997,17.9,801.6999999999999,2336.4,49.1,1385.6,1385.6,514.7,1124.2,1459,14347.8,1928.7,7070.6,360.5,3160,5981.1,4675,3126.6,3033.6,540.4,1380.9,1767.9,9358.6,5326
2010-08-01,50.8,159.7,205.5,300,551.5,5524,342.7,370.9,366.5,1292,1000.7,1080,360.4,1341.5,356,564.3,1662.3000000000002,237.5,154.7,393.5,486.2,114.4,784.9,629.4,5382.5,1635.9,2864.3,3070,6843.9000000000015,456.2,184.6,62.3,1256.5,435.6,42.3,1113.1999999999998,638.2,778,371.4,1230.4,321.19999999999993,17.7,799.9,2335,48.7,1389.5,1389.5,511.2,1118.5,1466.7,14427.8,1942.6,7086.1,361.6,3166.5,5995.6,4679.5,3130.8,3039.4,544.5,1381.4,1775,9379.8,5324
2010-09-01,49.9,160.2,207.4,304.4,549.4,5501,340.4,373.8,367.4,1298.4,1004.1,1080,362.1,1344.2,354.6,565.7,1662,238.2,153.5,393.1,484,114.4,784.8,628.3,5388,1642.3,2863.9,3074.3,6839.8,455.3,186,62.1,1259.5,444.5,41.9,1116.6999999999998,640.3,775.7,371.5,1226.8000000000002,322.9999999999998,17.7,806.4,2333,48.5,1391.7,1391.7,505.3,1113.5,1461.5,14403,1948,7120.2,360.8,3150.5,6001.8,4678.6,3132.3,3041.8,546.1,1392.3,1767.7,9430.8,5332
2010-10-01,49.5,161.5,209.5,311.2,551.3,5508,337.5,371,368.6,1301.7,1008.8,1079.2,362.4,1343,354.5,568,1657.1999999999998,237.2,153.9,393.2,482.7,114.3,784.1,629.9,5396.4,1649.7,2865.1,3080.8,6866.499999999999,455.1,187.1,62.4,1264.7,446.1,41.9,1116.6,642.5,773.9,373,1225.2,322.89999999999986,17.4,801.9,2331.4,48,1391.8,1391.8,505,1117.2,1485.7,14534.099999999999,1949,7163.2,359.6,3183.8,6021.3,4682.3,3137,3048.7,529.2,1382.7,1762.7,9452.2,5357
2010-11-01,48.7,161.4,211.4,314.8,551.1,5506,338.2,369.7,370.1,1301.2,1018.8,1080.3,362.6,1347,353.3,568.9,1668.8999999999999,235.1,153.6,392.1,483.9,113.8,783.2,629.9,5402,1658.1,2866.5,3063.2,6858.499999999999,455,188.4,63.3,1271,447,41.8,1113.6,645.2,774,365.7,1226.2,323.10000000000025,17.5,801.8,2328.2,48,1391.1,1391.1,505.8,1117.5,1492.2,14600.3,1953.5,7202.7,361,3193.7,6034.7,4688.1,3143.4,3053,531.3,1372.8,1766.1,9455.5,5347
2010-12-01,48,161,209.3,315.7,553.2,5467,338,365.7,372.9,1309,1017.9,1082.4,365.1,1346,353.1,571.7,1668.3,236.60000000000002,155.2,391.6,479.3,112.6,783.6,630.2,5409.5,1664.2,2866,3062.1,6852.199999999999,455,188.6,64.1,1272.9,445.2,42,1136.3,646,772,365.4,1221.4,323.1999999999998,17.4,804.5,2326.5,47.5,1397,1397,504.5,1119.5,1496.3,14627.2,1957.2,7251.7,362,3190.8,6044,4692,3153.2,3045.6,532.7,1373.8,1771.4,9479.3,5338
2011-01-01,49,162.7,209.3,316.3,551.5,5427,339.2,364,372.9,1316.4,1027.2,1086.1,366.1,1355.6,353.2,572.7,1670.5,236.39999999999998,154.3,390.8,476.2,109,780.4,635.5,5415.1,1667,2865.6,3090.2,6868.2,453.6,188.6,63.5,1273,441.6,42.2,1107.8000000000002,647,772.6,365.8,1214.9,324.6999999999998,17.1,806.9,2328.5,47.5,1392.5,1392.5,501.7,1108.5,1493.8,14217.7,1958.3,7244.4,361.3,3214.2,6053.7,4693.3,3154.6,3034,524.6,1365.5,1777.1,9482.1,5327
2011-02-01,49.8,164.2,209.7,314.5,553.2,5451,339.6,364.9,379.1,1319,1034.1,1085.5,364.9,1362.5,353,575.5,1674.6000000000001,237.9,153,390.8,475.8,111.4,781.9,633.6,5426.8,1672.8,2867,3111.7,6866.700000000002,454,190.1,63,1283.8,440.7,42.3,1125.9,648.4,773.2,358.2,1215.8,324.80000000000007,16.9,808.8000000000001,2325.1,47.4,1395.8,1395.8,500.3,1107.6,1501.8,14347.6,1963.4,7292.5,362.8,3222.2,6069.6,4694.1,3156.3,3024.4,529,1369.5,1779.9,9509.7,5337
2011-03-01,50.8,166.7,211.3,325.5,552.6,5477,339.9,365.3,381,1329.9,1038.9,1086.1,364.2,1366.5,352.7,573.6,1674.3,239,151.8,390.3,475.7,111.7,783.5,634.5,5444.6,1677.8,2870.2,3096.3,6893.600000000001,454.3,191.4,62.3,1290.4,440.8,42.8,1127.9,648.8,772.2,362,1210.5,327.30000000000007,16.8,809.8,2326.7,47.2,1396.2,1396.2,504.6,1109.6,1508.2,14492.199999999999,1971.9,7310.2,363.6,3213.6,6085.5,4702,3158.6,3019.9,526.8,1378.6,1790.7,9550.8,5332
2011-04-01,48.5,169.6,214.9,334.3,553.6,5485,338.8,366.4,385.4,1337.1,1045.6,1088.4,365.5,1372,352.7,572.8,1678.8,239.7,152.6,389.4,474.2,111.7,784.6,632.9,5457.6,1686.1,2881.4,3120.4,6914.9,455,191.5,62.1,1295.8,445.7,42.8,1133,651.5,773.1,358.1,1213.1999999999998,329.60000000000014,16.7,811.1,2325.1,47.4,1399.7,1399.7,502.3,1108.7,1523,14721.3,1978.1,7339.5,363.8,3230.2,6100.6,4714,3163.5,3023.9,530.2,1389.6,1794.1,9583.6,5341
